We can't connect to the FTP right now.,Nous ne pouvons pas nous connecter à l'instant.,module,Magento_Backup
Failed to validate FTP.,Impossible de valider le protocole FTP.,module,Magento_Backup
You need more permissions to perform a rollback.,Vous avez besoin de plus d'autorisations pour effectuer un rollback.,module,Magento_Backup
Failed to rollback.,Pas de restauration.,module,Magento_Backup
Database,Base de données,module,Magento_Backup
Database and Media,Base de données et médias,module,Magento_Backup
System (excluding Media),(à l'exclusion des médias du système),module,Magento_Backup
You created the system backup.,Vous avez créé la sauvegarde du système.,module,Magento_Backup
You created the system backup (excluding media).,Vous avez créé la sauvegarde du système (à l'exclusion des médias).,module,Magento_Backup
You created the database and media backup.,Vous avez créé la base de données et sauvegarde des médias.,module,Magento_Backup
You created the database backup.,Vous avez créé la sauvegarde de base de données.,module,Magento_Backup
Please correct the order of creation for a new backup.,Veuillez corriger l'ordre de la création d'une nouvelle sauvegarde.,module,Magento_Backup
The backup file does not exist.,Le fichier de sauvegarde n'existe pas.,module,Magento_Backup
The backup file path was not specified.,Le fichier de sauvegarde chemin n'est pas spécifié.,module,Magento_Backup
"The backup file ""%1"" does not exist.","Le fichier de sauvegarde "" %1"" n'existe pas.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","Désolé, mais nous ne pouvons pas lire ou écrire dans le fichier "" %1"".",module,Magento_Backup
The backup file handler was unspecified.,Le gestionnaire de fichier de sauvegarde n'a pas été précisé.,module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Il y a eu un problème lors de l'écriture dans le fichier de sauvegarde "" %1"".",module,Magento_Backup
We can't save the Cron expression.,Nous ne pouvons pas enregistrer l'expression Cron.,module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Vous perdrez toutes les données créées depuis la sauvegarde a été faite, y compris les utilisateurs administrateurs, clients et commandes.",module,Magento_Backup
Are you sure you want to continue?,Êtes-vous sûr de vouloir continuer ?,module,Magento_Backup
This may take a few moments.,Cette opération peut prendre quelques instants.,module,Magento_Backup
Be sure your store is in maintenance mode during backup.,Assurez-vous que votre magasin est en mode de maintenance lors de la sauvegarde.,module,Magento_Backup
Backup Name,Nom de sauvegarde,module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Veuillez utiliser uniquement des lettres (a-z ou A-Z), des chiffres (0-9) ou des espaces dans ce domaine.",module,Magento_Backup
Maintenance mode,Mode maintenance,module,Magento_Backup
Please put your store into maintenance mode during backup.,Veuillez mettre votre store en mode de maintenance lors de la sauvegarde.,module,Magento_Backup
Exclude,Exclure,module,Magento_Backup
Exclude media folder from backup,Exclure de la sauvegarde du dossier media,module,Magento_Backup
Please enter the password to confirm rollback.,Veuillez entrer le mot de passe pour confirmer le retour en arrière.,module,Magento_Backup
This action cannot be undone.,Cette action est irréversible.,module,Magento_Backup
User Password,Le mot de passe utilisateur,module,Magento_Backup
Please put your store into maintenance mode during rollback processing.,Veuillez mettre votre magasin en mode maintenance au cours annulation.,module,Magento_Backup
FTP,Le FTP,module,Magento_Backup
Use FTP Connection,Utilisez Connexion FTP,module,Magento_Backup
FTP credentials,D'identification FTP,module,Magento_Backup
FTP Host,L'hôte FTP,module,Magento_Backup
FTP Login,Connexion FTP,module,Magento_Backup
FTP Password,Le mot de passe FTP,module,Magento_Backup
Magento root directory,Répertoire racine Magento,module,Magento_Backup
Create Backup,La création d'une sauvegarde,module,Magento_Backup
Country,Pays,module,Magento_Braintree
Allowed Credit Card Types,Types de cartes de crédit admis,module,Magento_Braintree
Add Rule,Ajouter une règle,module,Magento_Braintree
Braintree Settlement Report,Rapport de règlement Braintree,module,Magento_Braintree
"Sorry, but something went wrong","Désolé, mais il y a eu un problème",module,Magento_Braintree
We can't initialize checkout.,Nous ne pouvons pas initialiser commander.,module,Magento_Braintree
No authorization transaction to proceed capture.,Pas d'autorisation d'aller de l'opération de capture.,module,Magento_Braintree
Braintree error response.,Braintree - réponse d'erreur.,module,Magento_Braintree
Payment method nonce can't be retrieved.,Nonce mode de paiement ne peut pas être récupéré.,module,Magento_Braintree
Wrong transaction status,Mauvais état de l'opération,module,Magento_Braintree
Authorize,Autoriser,module,Magento_Braintree
Authorize and Capture,Autoriser et capture,module,Magento_Braintree
--Please Select--,--Veuillez sélectionner--,module,Magento_Braintree
Please agree to all the terms and conditions before placing the order.,Veuillez accepter tous les termes et conditions avant de passer la commande.,module,Magento_Braintree
Paypal account,Compte Paypal,module,Magento_Braintree
Coinbase account,Compte Coinbase,module,Magento_Braintree
Europe bank account,L'Europe compte de banque,module,Magento_Braintree
Credit card,Carte de crédit,module,Magento_Braintree
Apple pay card,Carte de paiement Apple,module,Magento_Braintree
Android pay card,La fiche de rémunération Android,module,Magento_Braintree
Authorization expired,Autorisation a expiré,module,Magento_Braintree
Authorizing,Autorisant,module,Magento_Braintree
Authorized,Autorisée,module,Magento_Braintree
Gateway rejected,Gateway rejeté,module,Magento_Braintree
Failed,N,module,Magento_Braintree
Processor declined,Diminué du processeur,module,Magento_Braintree
Settled,Réglé,module,Magento_Braintree
Settling,Règlement,module,Magento_Braintree
Submitted for settlement,Soumis pour règlement,module,Magento_Braintree
Voided,Annulé,module,Magento_Braintree
Unrecognized,Méconnues,module,Magento_Braintree
Settlement declined,A diminué de règlement,module,Magento_Braintree
Settlement pending,En attente de règlement,module,Magento_Braintree
Settlement confirmed,Confirmation de règlement,module,Magento_Braintree
Sale,Vente,module,Magento_Braintree
Credit,Credit,module,Magento_Braintree
Credit Card Type,Type de carte de crédit,module,Magento_Braintree
Credit Card Number,Numéro de carte de crédit,module,Magento_Braintree
"Please, enter valid Credit Card Number","S'il vous plaît, entrez le numéro de carte de crédit valide",module,Magento_Braintree
Expiration Date,Date d'expiration,module,Magento_Braintree
"Please, enter valid Expiration Date","S'il vous plaît, entrez la date d'expiration valide",module,Magento_Braintree
Card Verification Number,Numéro de vérification de carte,module,Magento_Braintree
"Please, enter valid Card Verification Number","S'il vous plaît, entrez le numéro de vérification de carte valide",module,Magento_Braintree
ending,Se terminant le,module,Magento_Braintree
expires,Date d'expiration,module,Magento_Braintree
Percent Discount, % de remise,module,Magento_Bundle
-- Select --,-- Sélectionner --,module,Magento_Bundle
Dynamic,Dynamic,module,Magento_Bundle
Fixed,Emploi,module,Magento_Bundle
Create New Option,Créer nouvelle option,module,Magento_Bundle
Bundle Items,Articles Bundle,module,Magento_Bundle
Add Products to Option,Ajouter des produits à l'option,module,Magento_Bundle
Close,Fermer,module,Magento_Bundle
Delete Option,Option de suppression,module,Magento_Bundle
What are you looking for?,Qu'est-ce que vous cherchez ?,module,Magento_Bundle
ID,ID,module,Magento_Bundle
Product,Produit,module,Magento_Bundle
SKU,SKU,module,Magento_Bundle
Price, :,module,Magento_Bundle
Delete,Supprimer,module,Magento_Bundle
Use Default Value,Utiliser la valeur par défaut,module,Magento_Bundle
"There is no defined renderer for ""%1"" option type.","Il n'y a pas de rendu définie pour "" %1"" type d'option.",module,Magento_Bundle
Only implemented for bundle product,Produit de l'offre mis en œuvre pour que,module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","Produit de référence spécifié : "" %1"" n'est pas un produit de l'offre",module,Magento_Bundle
Bundle product could not contain another composite product,Bundle produit ne peut pas contenir un autre produit composite,module,Magento_Bundle
Id field of product link is required,Champ ID de produit lien est requis,module,Magento_Bundle
"Can not find product link with id ""%1""","Ne peut pas trouver produit lien avec l'ID "" %1""",module,Magento_Bundle
"Could not save child: ""%1""","Impossible d'enregistrer les enfants : "" %1""",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""","Produit de référence spécifié : "" %1"" ne contient pas d'option : "" %2""",module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""","Enfant avec certains sku : "" %1"" déjà attribuée au produit : "" %2""",module,Magento_Bundle
Product with specified sku: %1 is not a bundle product,Avec le produit spécifié sku :  %1 n'est pas un produit bundle,module,Magento_Bundle
Requested bundle option product doesn't exist,Option forfait demandé n'existe pas de produit,module,Magento_Bundle
%fieldName is a required field., %fieldName est un champ obligatoire.,module,Magento_Bundle
Requested option doesn't exist,Option demandée n'existe pas,module,Magento_Bundle
Cannot delete option with id %1,Impossible de supprimer l'option avec id  %1,module,Magento_Bundle
Could not save option,N'a pas possibilité de sauvegarde,module,Magento_Bundle
Price Range,Gamme de prix,module,Magento_Bundle
As Low as,Pour aussi peu que,module,Magento_Bundle
Together,Ensemble,module,Magento_Bundle
Separately,Séparément,module,Magento_Bundle
Please specify product option(s).,Veuillez spécifier l'option de produit(s).,module,Magento_Bundle
The options you selected are not available.,Les options que vous avez sélectionnées ne sont pas disponibles.,module,Magento_Bundle
